id,l1_code,l1_name,l1_name_en,l2_code,l2_name,l2_name_en,l3_code,l3_name,l3_name_en,natural_accounting_class,classification_code,full_code,cap_threshold,cap_threshold_large_entity,useful_life_min,useful_life_max
cls_17060604,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",06,طلاء أو معدات طلاء,Coating Or Plating Machines,04,170606,17060604,10000,,15,25
cls_17060701,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",07,آلات قطع,Cutting Machines,01,170607,17060701,10000,,15,25
cls_17060704,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",07,آلات قطع,Cutting Machines,04,170607,17060704,10000,,15,25
cls_17060801,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",08,آلات الصباغة,Dyeing Machinery,01,170608,17060801,10000,,12,20
cls_17060804,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",08,آلات الصباغة,Dyeing Machinery,04,170608,17060804,10000,,12,20
cls_17060901,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",09,آلة للتشطيب,Edgers,01,170609,17060901,10000,,20,30
cls_17060904,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",09,آلة للتشطيب,Edgers,04,170609,17060904,10000,,20,30
cls_17061001,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",10,معدات النحت,Faceting Equipment,01,170610,17061001,10000,,12,20
cls_17061004,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",10,معدات النحت,Faceting Equipment,04,170610,17061004,10000,,12,20
cls_17061101,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",11,أعمال خشبية مشتركة,Finger Jointers,01,170611,17061101,10000,,12,20
cls_17061104,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",11,أعمال خشبية مشتركة,Finger Jointers,04,170611,17061104,10000,,12,20
cls_17061201,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",12,المنشرة الثابتة,Fixed Sawmill,01,170612,17061201,10000,,12,20
cls_17061204,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",12,المنشرة الثابتة,Fixed Sawmill,04,170612,17061204,10000,,12,20
cls_17061301,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",13,آلات للطي أو اللف,Folding or rewinding Machinery,01,170613,17061301,10000,,12,20
cls_17061304,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",13,آلات للطي أو اللف,Folding or rewinding Machinery,04,170613,17061304,10000,,12,20
cls_17061401,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",14,آلات حدادة,Forging Machines,01,170614,17061401,10000,,15,25
cls_17061404,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",14,آلات حدادة,Forging Machines,04,170614,17061404,10000,,15,25
cls_17061501,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",15,آلات تصنيع التروس,Gear Manufacturing Machines,01,170615,17061501,10000,,15,25
cls_17061504,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",15,آلات تصنيع التروس,Gear Manufacturing Machines,04,170615,17061504,10000,,15,25
cls_17061601,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",16,معدات الطحن والصنفرة والتلميع,"Grinding, Sanding and Polishing Equipment",01,170616,17061601,10000,,15,25
cls_17061604,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",16,معدات الطحن والصنفرة والتلميع,"Grinding, Sanding and Polishing Equipment",04,170616,17061604,10000,,15,25
cls_17061701,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",17,آلات معالجة حرارية,Heat Treating Machines,01,170617,17061701,10000,,7,12
cls_17061704,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",17,آلات معالجة حرارية,Heat Treating Machines,04,170617,17061704,10000,,7,12
cls_17061801,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",18,مراكز المخارط والخراطة,Lathes And Turning Centers,01,170618,17061801,10000,,15,25
cls_17061804,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",18,مراكز المخارط والخراطة,Lathes And Turning Centers,04,170618,17061804,10000,,15,25
cls_17061901,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",19,آلات إعداد جلد,Leather Preparing Machinery,01,170619,17061901,10000,,12,20
cls_17061904,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",19,آلات إعداد جلد,Leather Preparing Machinery,04,170619,17061904,10000,,12,20
cls_17062001,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",20,ماكينات تصنيع الجلود و تصليحها,Leatherworking & Repairing Machinery,01,170620,17062001,10000,,7,12
cls_17062004,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",20,ماكينات تصنيع الجلود و تصليحها,Leatherworking & Repairing Machinery,04,170620,17062004,10000,,7,12
cls_17062101,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",21,آلات تشكيل الخشب,Log Debarkers,01,170621,17062101,10000,,12,20
cls_17062104,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",21,آلات تشكيل الخشب,Log Debarkers,04,170621,17062104,10000,,12,20
cls_17062201,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",22,أفران الخشب,Lumber Kilns,01,170622,17062201,10000,,15,25
cls_17062204,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",22,أفران الخشب,Lumber Kilns,04,170622,17062204,10000,,15,25
cls_17062301,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",23,فارزات الخشب,Lumber Sorters,01,170623,17062301,10000,,12,20
cls_17062304,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",23,فارزات الخشب,Lumber Sorters,04,170623,17062304,10000,,12,20
cls_17062401,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",24,آلات معالجة الأسطح الميكانيكية,Mechanical Surface Treatment Machines,01,170624,17062401,10000,,12,20
cls_17062404,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",24,آلات معالجة الأسطح الميكانيكية,Mechanical Surface Treatment Machines,04,170624,17062404,10000,,12,20
cls_17062501,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",25,ماكينات تنظيف المعادن,Metal Cleaning Machinery,01,170625,17062501,10000,,15,25
cls_17062504,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",25,ماكينات تنظيف المعادن,Metal Cleaning Machinery,04,170625,17062504,10000,,15,25
cls_17062601,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",26,آلات إزالة الأزيز معدنية,Metal Deburring Machines,01,170626,17062601,10000,,12,20
cls_17062604,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",26,آلات إزالة الأزيز معدنية,Metal Deburring Machines,04,170626,17062604,10000,,12,20
cls_17062701,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",27,آلات ثقب المعادن,Metal Drilling Machines,01,170627,17062701,10000,,12,20
cls_17062704,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",27,آلات ثقب المعادن,Metal Drilling Machines,04,170627,17062704,10000,,12,20
cls_17062801,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",28,آلات حف المعادن,Metal Grinding Machines,01,170628,17062801,10000,,12,20
cls_17062804,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",28,آلات حف المعادن,Metal Grinding Machines,04,170628,17062804,10000,,12,20
cls_17062901,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",29,آلات فرز وتشكيل المعادن,Metal Milling Machines,01,170629,17062901,10000,,12,20
cls_17062904,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",29,آلات فرز وتشكيل المعادن,Metal Milling Machines,04,170629,17062904,10000,,12,20
cls_17063001,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",30,آلات ترقيق معادن,Metal Rolling Machines,01,170630,17063001,10000,,15,25
cls_17063004,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",30,آلات ترقيق معادن,Metal Rolling Machines,04,170630,17063004,10000,,15,25
cls_17063101,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",31,ماكينات تشكيل الصفائح المعدنية,Metal Sheet forming Machinery,01,170631,17063101,10000,,15,25
cls_17063104,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",31,ماكينات تشكيل الصفائح المعدنية,Metal Sheet forming Machinery,04,170631,17063104,10000,,15,25
cls_17063201,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",32,المنشرة المحمولة,Portable Sawmill,01,170632,17063201,10000,,7,12
cls_17063204,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",32,المنشرة المحمولة,Portable Sawmill,04,170632,17063204,10000,,7,12
cls_17063301,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",33,ماكينات خياطة,Sewing machines,01,170633,17063301,10000,,12,20
cls_17063304,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",33,ماكينات خياطة,Sewing machines,04,170633,17063304,10000,,12,20
cls_17063401,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",34,آلات معالجة الحرير,Silk processing machines,01,170634,17063401,10000,,12,20
cls_17063404,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",34,آلات معالجة الحرير,Silk processing machines,04,170634,17063404,10000,,12,20
cls_17063501,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",35,آلات لحام بقصدير,Soldering Machines,01,170635,17063501,10000,,15,25
cls_17063504,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",35,آلات لحام بقصدير,Soldering Machines,04,170635,17063504,10000,,15,25
cls_17063601,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",36,ماكينات تصنيع النسيج,Textile Processing Machinery,01,170636,17063601,10000,,12,20
cls_17063604,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",36,ماكينات تصنيع النسيج,Textile Processing Machinery,04,170636,17063604,10000,,12,20
cls_17063701,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",37,ماكينات اللحام,Welding Machinery,01,170637,17063701,10000,,12,20
cls_17063704,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",06,آلات معالجة المواد ، المعالجة ، القطع والتشكيل,"Material Treatment, Processing, Cutting and Forming Machinery",37,ماكينات اللحام,Welding Machinery,04,170637,17063704,10000,,12,20
cls_17070101,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",07,آلات النماذج الأولية السريعة,Rapid Prototyping Machinery,01,آلات تشكيل بالليزر,Laser Forming Machines,01,170701,17070101,10000,,7,12
cls_17070104,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",07,آلات النماذج الأولية السريعة,Rapid Prototyping Machinery,01,آلات تشكيل بالليزر,Laser Forming Machines,04,170701,17070104,10000,,7,12
cls_17070201,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",07,آلات النماذج الأولية السريعة,Rapid Prototyping Machinery,02,آلات النماذج الأولية السريعة,Rapid Prototyping Machines,01,170702,17070201,10000,,7,12
cls_17070204,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",07,آلات النماذج الأولية السريعة,Rapid Prototyping Machinery,02,آلات النماذج الأولية السريعة,Rapid Prototyping Machines,04,170702,17070204,10000,,7,12
cls_17070301,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",07,آلات النماذج الأولية السريعة,Rapid Prototyping Machinery,03,آلات الطباعة ثلاثية الأبعاد,Three Dimensional printing Machines,01,170703,17070301,10000,,7,12
cls_17070304,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",07,آلات النماذج الأولية السريعة,Rapid Prototyping Machinery,03,آلات الطباعة ثلاثية الأبعاد,Three Dimensional printing Machines,04,170703,17070304,10000,,7,12
cls_17080101,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,01,أنظمة تلامس الغاز والسائل,Gas and Liquid Contacting Systems,01,170801,17080101,10000,,7,12
cls_17080104,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,01,أنظمة تلامس الغاز والسائل,Gas and Liquid Contacting Systems,04,170801,17080104,10000,,7,12
cls_17080201,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,02,آلات تصنيع العدسات البصرية,Optical lens manufacturing machinery,01,170802,17080201,10000,,7,12
cls_17080204,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,02,آلات تصنيع العدسات البصرية,Optical lens manufacturing machinery,04,170802,17080204,10000,,7,12
cls_17080301,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,03,صناعة الورق وماكينات تصنيع,Paper Making and Processing Machinery,01,170803,17080301,10000,,12,20
cls_17080304,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,03,صناعة الورق وماكينات تصنيع,Paper Making and Processing Machinery,04,170803,17080304,10000,,12,20
cls_17080401,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,04,آلات تأشير الأجزاء,Part Marking Machines,01,170804,17080401,10000,,12,20
cls_17080404,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,04,آلات تأشير الأجزاء,Part Marking Machines,04,170804,17080404,10000,,12,20
cls_17080501,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,05,آلات تصنيع الأدوية,Pharmaceutical Manufacturing Machinery,01,170805,17080501,10000,,7,12
cls_17080504,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,05,آلات تصنيع الأدوية,Pharmaceutical Manufacturing Machinery,04,170805,17080504,10000,,7,12
cls_17080601,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,06,معدات دقيقة للتثبيت وعزم الدوران,Precision Fastening & Torque Equipment,01,170806,17080601,10000,,7,12
cls_17080604,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,06,معدات دقيقة للتثبيت وعزم الدوران,Precision Fastening & Torque Equipment,04,170806,17080604,10000,,7,12
cls_17080701,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,07,روبوتات,Robotics,01,170807,17080701,10000,,7,12
cls_17080704,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,07,روبوتات,Robotics,04,170807,17080704,10000,,7,12
cls_17080801,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,08,ماكينات تصنيع المطاط والبلاستيك,Rubber & Plastic Processing Machinery,01,170808,17080801,10000,,12,20
cls_17080804,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",08,آلات التصنيع والمعالجة المتخصصة,Specialized Manufacturing & Process Machinery,08,ماكينات تصنيع المطاط والبلاستيك,Rubber & Plastic Processing Machinery,04,170808,17080804,10000,,12,20
cls_17090101,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",09,معدات خدمات النقل,Transportation Services Equipment,01,خدمات السيارات ومعدات اختبارها,Vehicle Servicing and Testing Equipment,01,170901,17090101,10000,,7,12
cls_17090104,17,معدات التصنيع والإنتاج والآلات الثقيلة,"Manufacturing, Production Equipment & Heavy Duty Machinery",09,معدات خدمات النقل,Transportation Services Equipment,01,خدمات السيارات ومعدات اختبارها,Vehicle Servicing and Testing Equipment,04,170901,17090104,10000,,7,12
cls_18010101,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,01,الملغمات,Amalgamators,01,180101,18010101,10000,,5,10
cls_18010104,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,01,الملغمات,Amalgamators,04,180101,18010104,10000,,5,10
cls_18010201,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,02,اكسسوارات التخدير,Anesthesia Accessories,01,180102,18010201,10000,,7,12
cls_18010204,18,معدات طبية,Medical Equipment,01,معدات مساعدة,Auxiliary,02,اكسسوارات التخدير,Anesthesia Accessories,04,180102,18010204,10000,,7,12
